text,is_bot
"Madeleine has been missing for nearly 15 years  she disappeared, aged three, in Portugal.",0
"A year since the first subpostmasters overturned wrongful convictions, most still await a financial settlement",0
The youngest child of the Duke and Duchess of Cambridge is pictured playing in the sand.,0
Disneys special status allowed it to in effect operate its own municipal government in Florida.,0
Assets frozen of charity donating 9m to Queens hospital and 3m to Prince Charless charity.,0
Another ferry is found to have issues that need fixing before it can sail again.,0
Tesco joins Waitrose and Morrisons in limiting purchases as supplies are hit by the conflict in Ukraine.,0
Guns have overtaken car crashes as the leading cause of death among young Americans.,0
A senior Russian commander is quoted as saying Moscow plans to take full control of the south and east.,0
"ONS officials say they are seeing welcome falls in infection across the UK, but levels remain high.",0
"The medication could help millions of UK women with overactive bladders, say experts.",0
Boris Johnson suggesting sending tanks to Poland features on several of Saturdays front pages.,0
"Harold Messam attends the weekly 5k event, which he completes in under an hour.",0
"A selection of striking images from all over the globe, taken in the past seven days.",0
Watch the moment a pigeon makes it way into the Crucible at the World Snooker Championship.,0
"As the Wessexes cancel their trip, there are demands for an apology from the royals for past abuses.",0
The Logan Mwangi murder trial was paused several times when jurors found details distressing.,0
"Ukraine showcases its culture at the prestigious arts festival, while protesting against the Russian invasion.",0
Tensions are high following several days of violence in and around the alAqsa Mosque compound.,0
"Misinformation has been targeting not just the candidates, but also the voting process itself.",0
"Most people in England no longer get free PCRs or LFTs, and rules vary across the rest of the UK.",0
The UN says more than 11 million people have fled their homes since the Russian invasion of Ukraine.,0
France keep their Grand Slam hopes alive with a fivetry victory over Wales on Friday.,0
"Incoming Manchester United manager Erik ten Hag must perform an open heart operation, says interim boss Ralf Rangnick.",0
Mark Williams thrashes fellow Welshman Jackson Page 133 to reach the quarterfinals of the World Championship in Sheffield.,0
Max Verstappen beats Charles Leclerc to pole position for the Emilia Romagna Grand Prix sprint race at Imola.,0
Iga Swiatek keeps an excellent run of form going as she beats Great Britains Emma Raducanu to reach the Stuttgart Open semifinals.,0
"In a true tussle of the boxer versus the brawler, BBC Sport previews the blockbuster bout by speaking to both fighters, former heavyweight champions David Haye and Joseph Parker and boxing trainer Dave Coldwell.",0
"In occupied areas of Ukraine, journalists have been assaulted and only proRussian news is available.",0
"Kyivs defence force remains on high alert, dug into trenches in case of the return of Russian troops.",0
Footage has emerged of more than 20 civilians lying dead along a main road in the city of Mariupol.,0
"Officials mention number of dead and missing for the first time, and apparent plans for southern Ukraine are revealed.",0
The government launched two schemes to let Ukrainian refugees come to the UK.,0
Nato faces one of the biggest challenges in its history with Russias invasion of Ukraine.,0
Fighting intensifies in eastern Ukraine as a Russian commander outlines plan to take full control of the south of the country.,0
Voters in France will go to the polls on Sunday to elect a new president.,0
"Emmanuel Macron was dismissed as an outsider five years ago. Now, he faces a new challenge his own record.",0
Marine Le Pen has taken Frances National Rally to within touching distance of the presidency.,0
"French voters have a big choice to make on public services, immigration and foreign policy.",0
"After a divisive campaign, Marine Le Pen faces an uphill battle to defeat sitting President Macron.",0
David Nott worked in conflict zones around the world  now hes sharing his expertise in Ukraine.,0
Parades fill the streets of Brazils Rio de Janeiro for the first carnival since the pandemic began.,0
WBC champion Tyson Fury produces a stunning onepunch stoppage in the sixth round to beat fellow Briton Dillian Whyte and then insists he will retire.,0
Four of the 26 people on board are found by rescuers after the vessel sent out a distress signal.,0
Ukrainian fighters post a video of civilians who they say have been hiding under a steel plant for weeks.,0
It follows reports that officials were fined for a garden party Boris Johnson attended in 2020.,0
"The minister, who wants civil servants to stop working from home, left a note saying sorry you were out.",0
The health secretary is considering letting an inquiry access a database of young people already treated.,0
"Boris Johnson tells Volodymyr Zelensky the UK will provide more armoured vehicles, drones and antitank weapons.",0
The culture secretary says it is tough seeing people mock her for something beyond her control.,0
"Most walkers keep Snowdon clean, but volunteers say a small minority leave rubbish behind.",0
"Boris Johnson insists he is delivering for Britain, as the Partygate scandal looms over Downing Street.",0
"A Hare Krisha community that calls an island in County Fermanagh its home, is beginning to grow.",0
The social media platform has become a battleground as candidates reach out to young voters.,0
A selection of striking images from our readers around the world.,0
Two cousins are coming to terms with their scars one year on from being burned in an explosion.,0
